,account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,total_charges,total_calls,total_minutes,day_charge_per call,eve_charge_per_call,night_charge_per_call,intl_charge_per_call,day_call_length_per_call,eve_call_length_per_call,night_call_length_per_call,intl_call_length_per_call,day_charge_per_min,eve_charge_per_min,night_charge_per_min,intl_charge_per_min,day_charge_percentage,eve_charge_percentage,night_charge_percentage,intl_charge_percentage
2488,94,0,0,0,181.3,135,30.82,182.4,108,15.5,180.6,103,8.13,6.7,2,1.81,0,0,56.0,348,551.0,0.228,0.144,0.079,0.905,1.343,1.689,1.753,3.35,0.17,0.085,0.045,0.27,0.55,0.277,0.145,0.032
2489,143,0,0,0,167.8,72,28.53,211.0,99,17.94,153.5,109,6.91,10.5,6,2.84,4,1,56.0,286,543.0,0.396,0.181,0.063,0.473,2.331,2.131,1.408,1.75,0.17,0.085,0.045,0.27,0.509,0.32,0.123,0.051
2490,109,0,0,0,175.4,125,29.82,250.7,87,21.31,289.3,74,13.02,9.8,9,2.65,1,0,67.0,295,725.0,0.239,0.245,0.176,0.294,1.403,2.882,3.909,1.089,0.17,0.085,0.045,0.27,0.445,0.318,0.194,0.04
2491,138,0,0,0,87.6,112,14.89,266.9,107,22.69,214.6,104,9.66,9.8,10,2.65,2,0,50.0,333,579.0,0.133,0.212,0.093,0.265,0.782,2.494,2.063,0.98,0.17,0.085,0.045,0.27,0.298,0.454,0.193,0.053
2492,73,0,0,0,203.3,45,34.56,141.9,87,12.06,200.7,71,9.03,8.5,6,2.3,0,0,58.0,209,554.0,0.768,0.139,0.127,0.383,4.518,1.631,2.827,1.417,0.17,0.085,0.045,0.271,0.596,0.208,0.156,0.04
2493,21,0,0,0,92.6,95,15.74,161.9,70,13.76,285.0,78,12.83,11.3,3,3.05,5,1,45.0,246,551.0,0.166,0.197,0.164,1.017,0.975,2.313,3.654,3.767,0.17,0.085,0.045,0.27,0.35,0.306,0.285,0.068
2494,148,0,1,21,262.9,135,44.69,149.5,96,12.71,140.5,109,6.32,8.1,4,2.19,1,0,66.0,344,561.0,0.331,0.132,0.058,0.547,1.947,1.557,1.289,2.025,0.17,0.085,0.045,0.27,0.677,0.193,0.096,0.033
2495,103,0,0,0,160.8,91,27.34,155.8,82,13.24,254.3,103,11.44,8.5,3,2.3,1,0,54.0,279,579.0,0.3,0.161,0.111,0.767,1.767,1.9,2.469,2.833,0.17,0.085,0.045,0.271,0.506,0.245,0.212,0.043
2496,143,0,1,22,141.8,116,24.11,167.3,99,14.22,178.1,130,8.01,7.8,3,2.11,1,0,48.0,348,495.0,0.208,0.144,0.062,0.703,1.222,1.69,1.37,2.6,0.17,0.085,0.045,0.271,0.502,0.296,0.167,0.044
2497,79,0,1,32,50.6,62,8.6,201.4,87,17.12,146.8,121,6.61,4.2,4,1.13,2,0,33.0,274,403.0,0.139,0.197,0.055,0.282,0.816,2.315,1.213,1.05,0.17,0.085,0.045,0.269,0.261,0.519,0.2,0.034
2498,89,0,0,0,134.9,59,22.93,156.0,152,13.26,197.5,112,8.89,10.2,5,2.75,1,0,48.0,328,499.0,0.389,0.087,0.079,0.55,2.286,1.026,1.763,2.04,0.17,0.085,0.045,0.27,0.478,0.276,0.185,0.057
2499,120,0,0,0,252.1,110,42.86,226.1,103,19.22,155.6,83,7.0,13.8,3,3.73,1,0,73.0,299,648.0,0.39,0.187,0.084,1.243,2.292,2.195,1.875,4.6,0.17,0.085,0.045,0.27,0.587,0.263,0.096,0.051
2500,121,0,1,41,215.5,95,36.64,241.8,92,20.55,147.0,108,6.61,9.6,3,2.59,1,0,66.0,298,614.0,0.386,0.223,0.061,0.863,2.268,2.628,1.361,3.2,0.17,0.085,0.045,0.27,0.555,0.311,0.1,0.039
2501,101,0,0,0,124.8,66,21.22,257.2,85,21.86,193.2,115,8.69,13.4,4,3.62,0,0,55.0,270,589.0,0.322,0.257,0.076,0.905,1.891,3.026,1.68,3.35,0.17,0.085,0.045,0.27,0.386,0.397,0.158,0.066
2502,115,0,0,0,178.7,114,30.38,271.0,96,23.04,245.9,94,11.07,16.4,5,4.43,2,0,69.0,309,712.0,0.266,0.24,0.118,0.886,1.568,2.823,2.616,3.28,0.17,0.085,0.045,0.27,0.44,0.334,0.16,0.064
2503,168,0,0,0,183.2,131,31.14,179.2,73,15.23,292.8,100,13.18,9.9,5,2.67,2,0,62.0,309,665.0,0.238,0.209,0.132,0.534,1.398,2.455,2.928,1.98,0.17,0.085,0.045,0.27,0.502,0.246,0.213,0.043
2504,90,0,0,0,167.5,96,28.48,139.1,104,11.82,138.4,87,6.23,13.0,1,3.51,1,0,50.0,288,458.0,0.297,0.114,0.072,3.51,1.745,1.337,1.591,13.0,0.17,0.085,0.045,0.27,0.57,0.236,0.125,0.07
2505,70,0,0,0,147.1,105,25.01,200.0,135,17.0,234.9,65,10.57,12.5,9,3.38,3,0,56.0,314,594.0,0.238,0.126,0.163,0.376,1.401,1.481,3.614,1.389,0.17,0.085,0.045,0.27,0.447,0.304,0.189,0.06
2506,138,0,0,0,230.1,107,39.12,212.0,120,18.02,174.9,119,7.87,13.2,4,3.56,1,0,69.0,350,630.0,0.366,0.15,0.066,0.89,2.15,1.767,1.47,3.3,0.17,0.085,0.045,0.27,0.567,0.261,0.114,0.052
2507,43,0,0,0,135.8,125,23.09,163.2,88,13.87,229.8,106,10.34,12.6,3,3.4,0,0,51.0,322,541.0,0.185,0.158,0.098,1.133,1.086,1.855,2.168,4.2,0.17,0.085,0.045,0.27,0.453,0.272,0.203,0.067
2508,117,0,1,20,205.7,98,34.97,136.1,107,11.57,159.4,147,7.17,8.7,3,2.35,2,0,56.0,355,510.0,0.357,0.108,0.049,0.783,2.099,1.272,1.084,2.9,0.17,0.085,0.045,0.27,0.624,0.207,0.128,0.042
2509,108,0,0,0,73.8,105,12.55,143.4,114,12.19,170.2,98,7.66,10.9,3,2.94,2,0,35.0,320,398.0,0.12,0.107,0.078,0.98,0.703,1.258,1.737,3.633,0.17,0.085,0.045,0.27,0.359,0.348,0.219,0.084
2510,118,0,0,0,189.3,119,32.18,233.5,112,19.85,270.9,104,12.19,10.0,1,2.7,2,0,67.0,336,704.0,0.27,0.177,0.117,2.7,1.591,2.085,2.605,10.0,0.17,0.085,0.045,0.27,0.48,0.296,0.182,0.04
2511,169,0,0,0,147.2,115,25.02,161.9,123,13.76,142.1,103,6.39,7.2,6,1.94,3,0,47.0,347,458.0,0.218,0.112,0.062,0.323,1.28,1.316,1.38,1.2,0.17,0.085,0.045,0.269,0.532,0.293,0.136,0.041
2512,62,0,1,42,137.3,95,23.34,184.2,94,15.66,231.4,70,10.41,10.2,3,2.75,0,0,52.0,262,563.0,0.246,0.167,0.149,0.917,1.445,1.96,3.306,3.4,0.17,0.085,0.045,0.27,0.449,0.301,0.2,0.053
2513,86,0,0,0,70.7,125,12.02,211.0,113,17.94,174.6,107,7.86,0.0,0,0.0,2,0,38.0,345,456.0,0.096,0.159,0.073,0.0,0.566,1.867,1.632,0.0,0.17,0.085,0.045,0.0,0.316,0.472,0.207,0.0
2514,44,0,0,0,204.6,117,34.78,205.2,94,17.44,164.6,84,7.41,10.7,5,2.89,0,0,63.0,300,585.0,0.297,0.186,0.088,0.578,1.749,2.183,1.96,2.14,0.17,0.085,0.045,0.27,0.552,0.277,0.118,0.046
2515,111,0,0,0,123.1,88,20.93,213.9,84,18.18,184.9,88,8.32,12.0,2,3.24,5,1,51.0,262,534.0,0.238,0.216,0.095,1.62,1.399,2.546,2.101,6.0,0.17,0.085,0.045,0.27,0.41,0.356,0.163,0.064
2516,127,0,1,19,129.7,115,22.05,160.8,101,13.67,265.0,63,11.93,12.2,3,3.29,2,0,51.0,282,568.0,0.192,0.135,0.189,1.097,1.128,1.592,4.206,4.067,0.17,0.085,0.045,0.27,0.432,0.268,0.234,0.065
2517,151,1,0,0,198.7,70,33.78,209.5,106,17.81,281.9,126,12.69,12.4,4,3.35,0,0,68.0,306,702.0,0.483,0.168,0.101,0.837,2.839,1.976,2.237,3.1,0.17,0.085,0.045,0.27,0.497,0.262,0.187,0.049
2518,53,0,0,0,145.1,116,24.67,233.7,82,19.86,208.7,95,9.39,7.9,5,2.13,2,0,56.0,298,595.0,0.213,0.242,0.099,0.426,1.251,2.85,2.197,1.58,0.17,0.085,0.045,0.27,0.441,0.355,0.168,0.038
2519,15,0,0,0,135.2,101,22.98,152.5,79,12.96,224.8,83,10.12,8.4,5,2.27,2,0,48.0,268,521.0,0.228,0.164,0.122,0.454,1.339,1.93,2.708,1.68,0.17,0.085,0.045,0.27,0.479,0.27,0.211,0.047
2520,123,0,1,28,124.7,105,21.2,250.4,78,21.28,216.4,128,9.74,7.8,8,2.11,1,0,54.0,319,599.0,0.202,0.273,0.076,0.264,1.188,3.21,1.691,0.975,0.17,0.085,0.045,0.271,0.393,0.394,0.18,0.039
2521,137,0,0,0,215.9,76,36.7,145.4,118,12.36,186.9,129,8.41,12.1,4,3.27,1,0,61.0,327,560.0,0.483,0.105,0.065,0.817,2.841,1.232,1.449,3.025,0.17,0.085,0.045,0.27,0.602,0.203,0.138,0.054
2522,106,0,0,0,119.2,142,20.26,228.4,139,19.41,197.9,61,8.91,8.4,9,2.27,2,0,51.0,351,554.0,0.143,0.14,0.146,0.252,0.839,1.643,3.244,0.933,0.17,0.085,0.045,0.27,0.397,0.381,0.175,0.045
2523,88,0,0,0,144.3,116,24.53,156.4,74,13.29,214.7,90,9.66,7.8,10,2.11,3,0,50.0,290,523.0,0.211,0.18,0.107,0.211,1.244,2.114,2.386,0.78,0.17,0.085,0.045,0.271,0.491,0.266,0.193,0.042
2524,106,0,0,0,235.2,121,39.98,220.6,87,18.75,236.3,91,10.63,11.8,4,3.19,1,0,73.0,303,704.0,0.33,0.216,0.117,0.797,1.944,2.536,2.597,2.95,0.17,0.085,0.045,0.27,0.548,0.257,0.146,0.044
2525,95,0,0,0,174.0,57,29.58,281.1,118,23.89,197.2,94,8.87,9.7,2,2.62,0,0,65.0,271,662.0,0.519,0.202,0.094,1.31,3.053,2.382,2.098,4.85,0.17,0.085,0.045,0.27,0.455,0.368,0.136,0.04
2526,57,1,0,0,115.0,65,19.55,122.3,96,10.4,245.0,75,11.03,6.4,1,1.73,0,1,43.0,237,489.0,0.301,0.108,0.147,1.73,1.769,1.274,3.267,6.4,0.17,0.085,0.045,0.27,0.455,0.242,0.257,0.04
2527,184,0,0,0,151.7,93,25.79,178.5,77,15.17,229.1,111,10.31,13.1,8,3.54,2,0,55.0,289,572.0,0.277,0.197,0.093,0.442,1.631,2.318,2.064,1.637,0.17,0.085,0.045,0.27,0.469,0.276,0.187,0.064
2528,109,0,0,0,153.1,102,26.03,234.1,77,19.9,329.2,74,14.81,9.9,9,2.67,3,0,63.0,262,726.0,0.255,0.258,0.2,0.297,1.501,3.04,4.449,1.1,0.17,0.085,0.045,0.27,0.413,0.316,0.235,0.042
2529,127,0,0,0,218.6,93,37.16,149.9,130,12.74,204.6,131,9.21,9.2,5,2.48,2,0,62.0,359,582.0,0.4,0.098,0.07,0.496,2.351,1.153,1.562,1.84,0.17,0.085,0.045,0.27,0.599,0.205,0.149,0.04
2530,82,0,0,0,265.2,122,45.08,178.7,102,15.19,174.7,90,7.86,10.7,9,2.89,2,0,71.0,323,629.0,0.37,0.149,0.087,0.321,2.174,1.752,1.941,1.189,0.17,0.085,0.045,0.27,0.635,0.214,0.111,0.041
2531,180,0,0,0,143.3,134,24.36,180.5,113,15.34,184.2,87,8.29,10.1,4,2.73,1,0,51.0,338,518.0,0.182,0.136,0.095,0.682,1.069,1.597,2.117,2.525,0.17,0.085,0.045,0.27,0.478,0.301,0.163,0.054
2532,174,0,0,0,190.3,98,32.35,252.7,70,21.48,220.6,97,9.93,7.2,9,1.94,2,0,66.0,274,671.0,0.33,0.307,0.102,0.216,1.942,3.61,2.274,0.8,0.17,0.085,0.045,0.269,0.49,0.325,0.15,0.029
2533,92,0,0,0,184.7,60,31.4,262.0,73,22.27,239.5,120,10.78,12.3,6,3.32,2,1,68.0,259,698.0,0.523,0.305,0.09,0.553,3.078,3.589,1.996,2.05,0.17,0.085,0.045,0.27,0.462,0.327,0.159,0.049
2534,81,0,0,0,115.3,99,19.6,224.7,117,19.1,152.5,98,6.86,18.0,2,4.86,1,0,50.0,316,510.0,0.198,0.163,0.07,2.43,1.165,1.921,1.556,9.0,0.17,0.085,0.045,0.27,0.392,0.382,0.137,0.097
2535,125,0,0,0,113.0,108,19.21,169.2,107,14.38,156.6,61,7.05,9.2,5,2.48,2,1,43.0,281,448.0,0.178,0.134,0.116,0.496,1.046,1.581,2.567,1.84,0.17,0.085,0.045,0.27,0.447,0.334,0.164,0.058
2536,119,0,0,0,294.2,100,50.01,232.5,53,19.76,195.0,64,8.78,9.0,1,2.43,0,1,81.0,218,731.0,0.5,0.373,0.137,2.43,2.942,4.387,3.047,9.0,0.17,0.085,0.045,0.27,0.617,0.244,0.108,0.03
2537,122,0,0,0,215.6,86,36.65,167.8,59,14.26,207.0,67,9.32,6.4,8,1.73,3,0,62.0,220,597.0,0.426,0.242,0.139,0.216,2.507,2.844,3.09,0.8,0.17,0.085,0.045,0.27,0.591,0.23,0.15,0.028
2538,34,0,0,0,128.8,80,21.9,208.7,93,17.74,202.1,103,9.09,14.0,7,3.78,1,0,53.0,283,554.0,0.274,0.191,0.088,0.54,1.61,2.244,1.962,2.0,0.17,0.085,0.045,0.27,0.413,0.335,0.172,0.071
2539,138,1,1,28,211.2,117,35.9,312.5,98,26.56,178.0,118,8.01,10.7,2,2.89,3,1,73.0,335,712.0,0.307,0.271,0.068,1.445,1.805,3.189,1.508,5.35,0.17,0.085,0.045,0.27,0.492,0.364,0.11,0.04
2540,90,0,1,24,71.2,82,12.1,181.6,103,15.44,186.9,111,8.41,12.9,1,3.48,1,0,39.0,297,453.0,0.148,0.15,0.076,3.48,0.868,1.763,1.684,12.9,0.17,0.085,0.045,0.27,0.31,0.396,0.216,0.089
2541,73,0,0,0,94.9,121,16.13,253.2,83,21.52,175.1,86,7.88,14.2,2,3.83,2,0,49.0,292,537.0,0.133,0.259,0.092,1.915,0.784,3.051,2.036,7.1,0.17,0.085,0.045,0.27,0.329,0.439,0.161,0.078
2542,19,0,0,0,259.4,116,44.1,269.7,109,22.92,175.3,130,7.89,9.5,3,2.57,1,1,77.0,358,714.0,0.38,0.21,0.061,0.857,2.236,2.474,1.348,3.167,0.17,0.085,0.045,0.271,0.573,0.298,0.102,0.033
2543,120,0,1,28,215.8,123,36.69,285.2,76,24.24,192.1,78,8.64,6.9,3,1.86,1,0,71.0,280,700.0,0.298,0.319,0.111,0.62,1.754,3.753,2.463,2.3,0.17,0.085,0.045,0.27,0.517,0.341,0.122,0.026
2544,160,0,0,0,97.5,113,16.58,268.1,69,22.79,255.3,62,11.49,13.2,4,3.56,3,0,54.0,248,634.0,0.147,0.33,0.185,0.89,0.863,3.886,4.118,3.3,0.17,0.085,0.045,0.27,0.307,0.422,0.213,0.066
2545,141,0,0,0,146.5,121,24.91,169.9,125,14.44,238.8,112,10.75,8.2,5,2.21,0,0,52.0,363,563.0,0.206,0.116,0.096,0.442,1.211,1.359,2.132,1.64,0.17,0.085,0.045,0.27,0.479,0.278,0.207,0.042
2546,90,0,0,0,157.9,72,26.84,234.0,93,19.89,210.0,86,9.45,12.2,5,3.29,2,0,59.0,256,614.0,0.373,0.214,0.11,0.658,2.193,2.516,2.442,2.44,0.17,0.085,0.045,0.27,0.455,0.337,0.16,0.056
2547,72,0,0,0,139.9,117,23.78,223.6,96,19.01,240.8,93,10.84,12.7,4,3.43,2,0,57.0,310,617.0,0.203,0.198,0.117,0.857,1.196,2.329,2.589,3.175,0.17,0.085,0.045,0.27,0.417,0.334,0.19,0.06
2548,117,0,1,21,153.2,112,26.04,263.3,110,22.38,135.0,85,6.08,11.9,7,3.21,1,0,58.0,314,563.0,0.232,0.203,0.072,0.459,1.368,2.394,1.588,1.7,0.17,0.085,0.045,0.27,0.449,0.386,0.105,0.055
2549,79,1,0,0,103.5,134,17.6,319.3,111,27.14,239.9,124,10.8,8.4,4,2.27,2,0,58.0,373,671.0,0.131,0.245,0.087,0.567,0.772,2.877,1.935,2.1,0.17,0.085,0.045,0.27,0.303,0.468,0.186,0.039
2550,87,0,0,0,185.8,119,31.59,192.3,83,16.35,200.0,96,9.0,6.6,4,1.78,1,0,59.0,302,585.0,0.265,0.197,0.094,0.445,1.561,2.317,2.083,1.65,0.17,0.085,0.045,0.27,0.535,0.277,0.153,0.03
2551,102,0,0,0,129.5,56,22.02,354.2,118,30.11,145.5,93,6.55,10.9,3,2.94,1,0,62.0,270,640.0,0.393,0.255,0.07,0.98,2.312,3.002,1.565,3.633,0.17,0.085,0.045,0.27,0.355,0.486,0.106,0.047
2552,49,0,0,0,236.6,91,40.22,220.9,146,18.78,146.8,114,6.61,8.9,2,2.4,1,0,68.0,353,613.0,0.442,0.129,0.058,1.2,2.6,1.513,1.288,4.45,0.17,0.085,0.045,0.27,0.591,0.276,0.097,0.035
2553,67,0,0,0,260.4,107,44.27,208.2,104,17.7,207.9,115,9.36,10.0,2,2.7,6,0,74.0,328,686.0,0.414,0.17,0.081,1.35,2.434,2.002,1.808,5.0,0.17,0.085,0.045,0.27,0.598,0.239,0.126,0.036
2554,107,0,0,0,167.3,100,28.44,163.9,79,13.93,185.9,100,8.37,6.7,5,1.81,2,0,53.0,284,524.0,0.284,0.176,0.084,0.362,1.673,2.075,1.859,1.34,0.17,0.085,0.045,0.27,0.537,0.263,0.158,0.034
2555,190,0,0,0,182.2,101,30.97,212.3,95,18.05,233.0,123,10.49,9.3,4,2.51,2,0,62.0,323,637.0,0.307,0.19,0.085,0.627,1.804,2.235,1.894,2.325,0.17,0.085,0.045,0.27,0.5,0.291,0.169,0.04
2556,118,0,0,0,113.0,80,19.21,150.1,87,12.76,204.3,115,9.19,10.8,4,2.92,2,0,44.0,286,478.0,0.24,0.147,0.08,0.73,1.412,1.725,1.777,2.7,0.17,0.085,0.045,0.27,0.437,0.29,0.209,0.066
2557,120,0,0,0,185.7,133,31.57,235.1,149,19.98,256.4,78,11.54,16.9,6,4.56,0,0,68.0,366,694.0,0.237,0.134,0.148,0.76,1.396,1.578,3.287,2.817,0.17,0.085,0.045,0.27,0.464,0.294,0.17,0.067
2558,94,0,0,0,136.2,114,23.15,165.1,118,14.03,137.9,71,6.21,9.6,5,2.59,0,0,46.0,308,449.0,0.203,0.119,0.087,0.518,1.195,1.399,1.942,1.92,0.17,0.085,0.045,0.27,0.503,0.305,0.135,0.056
2559,115,0,1,29,222.6,81,37.84,190.3,109,16.18,201.2,87,9.05,11.5,2,3.11,1,0,66.0,279,626.0,0.467,0.148,0.104,1.555,2.748,1.746,2.313,5.75,0.17,0.085,0.045,0.27,0.573,0.245,0.137,0.047
2560,61,0,0,0,197.3,67,33.54,264.5,106,22.48,210.5,116,9.47,9.0,6,2.43,1,0,68.0,295,681.0,0.501,0.212,0.082,0.405,2.945,2.495,1.815,1.5,0.17,0.085,0.045,0.27,0.493,0.331,0.139,0.036
2561,143,0,1,33,141.4,130,24.04,186.4,114,15.84,210.0,111,9.45,7.7,6,2.08,1,0,51.0,361,546.0,0.185,0.139,0.085,0.347,1.088,1.635,1.892,1.283,0.17,0.085,0.045,0.27,0.471,0.311,0.185,0.041
2562,110,0,0,0,208.0,69,35.36,95.1,94,8.08,178.5,129,8.03,8.0,11,2.16,1,0,54.0,303,490.0,0.512,0.086,0.062,0.196,3.014,1.012,1.384,0.727,0.17,0.085,0.045,0.27,0.655,0.15,0.149,0.04
2563,104,0,0,0,118.5,92,20.15,177.8,109,15.11,255.7,98,11.51,12.1,4,3.27,1,0,50.0,303,564.0,0.219,0.139,0.117,0.817,1.288,1.631,2.609,3.025,0.17,0.085,0.045,0.27,0.403,0.302,0.23,0.065
2564,16,0,0,0,153.2,65,26.04,229.7,90,19.52,148.2,94,6.67,10.7,8,2.89,1,0,55.0,257,542.0,0.401,0.217,0.071,0.361,2.357,2.552,1.577,1.337,0.17,0.085,0.045,0.27,0.473,0.355,0.121,0.053
2565,183,0,0,0,108.3,87,18.41,183.6,116,15.61,176.6,109,7.95,13.5,2,3.65,0,0,46.0,314,482.0,0.212,0.135,0.073,1.825,1.245,1.583,1.62,6.75,0.17,0.085,0.045,0.27,0.4,0.339,0.173,0.079
2566,147,0,0,0,168.6,92,28.66,187.7,107,15.95,216.5,95,9.74,14.4,8,3.89,2,0,58.0,302,587.0,0.312,0.149,0.103,0.486,1.833,1.754,2.279,1.8,0.17,0.085,0.045,0.27,0.494,0.275,0.168,0.067
2567,58,0,0,0,247.2,116,42.02,303.7,103,25.81,105.4,94,4.74,9.3,2,2.51,2,1,75.0,315,666.0,0.362,0.251,0.05,1.255,2.131,2.949,1.121,4.65,0.17,0.085,0.045,0.27,0.56,0.344,0.063,0.033
2568,102,1,0,0,224.2,81,38.11,243.3,90,20.68,147.8,66,6.65,12.0,8,3.24,3,0,69.0,245,627.0,0.47,0.23,0.101,0.405,2.768,2.703,2.239,1.5,0.17,0.085,0.045,0.27,0.552,0.3,0.096,0.047
2569,123,0,0,0,166.9,98,28.37,221.8,77,18.85,243.9,114,10.98,12.8,4,3.46,3,0,62.0,293,645.0,0.289,0.245,0.096,0.865,1.703,2.881,2.139,3.2,0.17,0.085,0.045,0.27,0.458,0.304,0.177,0.056
2570,64,0,1,43,118.4,100,20.13,144.1,108,12.25,158.1,91,7.11,8.5,6,2.3,1,0,42.0,305,429.0,0.201,0.113,0.078,0.383,1.184,1.334,1.737,1.417,0.17,0.085,0.045,0.271,0.479,0.292,0.169,0.055
2571,103,0,0,0,190.9,62,32.45,226.6,53,19.26,230.1,96,10.35,7.8,3,2.11,2,0,64.0,214,655.0,0.523,0.363,0.108,0.703,3.079,4.275,2.397,2.6,0.17,0.085,0.045,0.271,0.507,0.301,0.162,0.033
2572,152,0,0,0,317.8,60,54.03,152.9,100,13.0,123.4,63,5.55,10.4,7,2.81,1,1,75.0,230,604.0,0.9,0.13,0.088,0.401,5.297,1.529,1.959,1.486,0.17,0.085,0.045,0.27,0.72,0.173,0.074,0.037
2573,124,0,0,0,312.0,112,53.04,180.0,109,15.3,168.6,94,7.59,12.8,4,3.46,1,1,79.0,319,673.0,0.474,0.14,0.081,0.865,2.786,1.651,1.794,3.2,0.17,0.085,0.045,0.27,0.671,0.194,0.096,0.044
2574,97,0,0,0,146.0,121,24.82,203.0,141,17.26,151.8,120,6.83,13.3,2,3.59,1,0,52.0,384,514.0,0.205,0.122,0.057,1.795,1.207,1.44,1.265,6.65,0.17,0.085,0.045,0.27,0.477,0.332,0.131,0.069
2575,131,0,0,0,131.6,95,22.37,179.3,109,15.24,251.2,129,11.3,15.5,3,4.19,1,1,53.0,336,578.0,0.235,0.14,0.088,1.397,1.385,1.645,1.947,5.167,0.17,0.085,0.045,0.27,0.422,0.288,0.213,0.079
2576,57,0,1,33,193.4,105,32.88,231.6,79,19.69,226.2,90,10.18,11.1,11,3.0,2,0,66.0,285,662.0,0.313,0.249,0.113,0.273,1.842,2.932,2.513,1.009,0.17,0.085,0.045,0.27,0.498,0.298,0.154,0.045
2577,157,0,0,0,185.1,92,31.47,213.0,85,18.11,196.1,85,8.82,8.5,5,2.3,2,0,61.0,267,603.0,0.342,0.213,0.104,0.46,2.012,2.506,2.307,1.7,0.17,0.085,0.045,0.271,0.516,0.297,0.145,0.038
2578,194,0,0,0,193.3,106,32.86,169.0,150,14.37,225.2,122,10.13,11.8,4,3.19,0,0,61.0,382,599.0,0.31,0.096,0.083,0.797,1.824,1.127,1.846,2.95,0.17,0.085,0.045,0.27,0.539,0.236,0.166,0.052
2579,66,0,0,0,146.4,107,24.89,196.5,99,16.7,230.1,106,10.35,7.8,2,2.11,1,0,54.0,314,581.0,0.233,0.169,0.098,1.055,1.368,1.985,2.171,3.9,0.17,0.085,0.045,0.271,0.461,0.309,0.192,0.039
2580,155,0,0,0,71.2,90,12.1,304.4,119,25.87,183.3,103,8.25,8.6,4,2.32,0,0,49.0,316,568.0,0.134,0.217,0.08,0.58,0.791,2.558,1.78,2.15,0.17,0.085,0.045,0.27,0.247,0.528,0.168,0.047
2581,123,0,0,0,123.2,104,20.94,190.0,117,16.15,170.3,95,7.66,12.9,5,3.48,4,1,48.0,321,496.0,0.201,0.138,0.081,0.696,1.185,1.624,1.793,2.58,0.17,0.085,0.045,0.27,0.436,0.336,0.16,0.072
2582,116,0,0,0,205.0,90,34.85,140.9,114,11.98,272.6,96,12.27,7.5,4,2.03,2,0,61.0,304,626.0,0.387,0.105,0.128,0.507,2.278,1.236,2.84,1.875,0.17,0.085,0.045,0.271,0.571,0.196,0.201,0.033
2583,63,0,0,0,128.7,78,21.88,240.8,133,20.47,237.7,121,10.7,12.8,6,3.46,1,0,57.0,338,620.0,0.281,0.154,0.088,0.577,1.65,1.811,1.964,2.133,0.17,0.085,0.045,0.27,0.384,0.359,0.188,0.061
2584,64,0,0,0,216.9,78,36.87,211.0,115,17.94,179.8,116,8.09,11.4,5,3.08,3,0,66.0,314,619.0,0.473,0.156,0.07,0.616,2.781,1.835,1.55,2.28,0.17,0.085,0.045,0.27,0.559,0.272,0.123,0.047
2585,96,0,0,0,150.0,122,25.5,218.5,116,18.57,212.4,89,9.56,9.8,1,2.65,3,0,56.0,328,591.0,0.209,0.16,0.107,2.65,1.23,1.884,2.387,9.8,0.17,0.085,0.045,0.27,0.455,0.332,0.171,0.047
2586,53,0,0,0,164.1,106,27.9,206.0,56,17.51,194.7,124,8.76,11.4,2,3.08,1,0,57.0,288,576.0,0.263,0.313,0.071,1.54,1.548,3.679,1.57,5.7,0.17,0.085,0.045,0.27,0.489,0.307,0.154,0.054
2587,105,0,0,0,212.0,113,36.04,226.6,128,19.26,193.6,114,8.71,8.9,7,2.4,3,0,66.0,362,641.0,0.319,0.15,0.076,0.343,1.876,1.77,1.698,1.271,0.17,0.085,0.045,0.27,0.546,0.292,0.132,0.036
2588,53,0,1,37,167.3,99,28.44,194.7,99,16.55,236.7,112,10.65,12.0,9,3.24,2,0,59.0,319,611.0,0.287,0.167,0.095,0.36,1.69,1.967,2.113,1.333,0.17,0.085,0.045,0.27,0.482,0.281,0.181,0.055
2589,101,0,0,0,154.4,130,26.25,217.2,101,18.46,185.4,52,8.34,13.9,4,3.75,1,0,57.0,287,571.0,0.202,0.183,0.16,0.937,1.188,2.15,3.565,3.475,0.17,0.085,0.045,0.27,0.461,0.324,0.146,0.066
2590,129,0,1,30,177.3,95,30.14,211.8,102,18.0,240.2,108,10.81,9.3,7,2.51,3,0,61.0,312,639.0,0.317,0.176,0.1,0.359,1.866,2.076,2.224,1.329,0.17,0.085,0.045,0.27,0.494,0.295,0.177,0.041
2591,122,0,0,0,231.2,141,39.3,267.8,136,22.76,240.3,100,10.81,8.8,5,2.38,1,1,75.0,382,748.0,0.279,0.167,0.108,0.476,1.64,1.969,2.403,1.76,0.17,0.085,0.045,0.27,0.524,0.303,0.144,0.032
2592,163,0,0,0,202.9,100,34.49,178.6,46,15.18,203.8,116,9.17,12.8,3,3.46,5,0,62.0,265,598.0,0.345,0.33,0.079,1.153,2.029,3.883,1.757,4.267,0.17,0.085,0.045,0.27,0.556,0.245,0.148,0.056
2593,93,0,0,0,149.6,120,25.43,200.7,85,17.06,181.2,107,8.15,14.3,9,3.86,0,0,54.0,321,546.0,0.212,0.201,0.076,0.429,1.247,2.361,1.693,1.589,0.17,0.085,0.045,0.27,0.471,0.316,0.151,0.071
